2,2014-02-21,102.2,102.87,102.92,101.69
2,2014-02-20,102.92,103.41,103.5,102.75
2,2014-02-19,103.31,103.14,103.8,102.4
2,2014-02-18,102.43,100.32,103.25,100.23
2,2014-02-17,100.58,100.59,100.83,100.23
2,2014-02-14,100.3,100.34,100.47,99.43
2,2014-02-13,100.35,100.27,100.66,99.4
2,2014-02-12,100.37,100.46,101.38,100.04
2,2014-02-11,99.94,99.97,100.6,99.6
2,2014-02-10,100.06,100.05,100.55,99.11
2,2014-02-07,99.88,97.97,100.24,97.11
2,2014-02-06,97.84,97.25,98.83,97.25
2,2014-02-05,97.38,97.67,98.26,96.8
2,2014-02-04,97.19,96.53,97.82,96.37
2,2014-02-03,96.43,97.4,97.94,96.26
2,2014-01-31,97.49,97.97,98.39,97.1
2,2014-01-30,98.23,97.42,98.59,97.33
2,2014-01-29,97.36,97.17,97.75,96.32
2,2014-01-28,97.41,95.66,97.66,95.63
2,2014-01-27,95.72,96.9,97.18,95.21
2,2014-01-24,96.64,97.37,97.8,96.25
2,2014-01-23,97.32,96.69,97.84,96.41
2,2014-01-22,96.73,95.2,96.89,95.12
2,2014-01-21,94.99,94.0,95.23,93.43
2,2014-01-20,93.93,94.31,94.31,93.66
2,2014-01-17,94.37,94.17,94.94,93.94
2,2014-01-16,93.96,94.29,94.64,93.6
2,2014-01-15,94.17,92.65,94.64,92.43
2,2014-01-14,92.59,91.51,92.88,91.5
2,2014-01-13,91.8,92.83,92.88,91.43
2,2014-01-10,92.72,92.3,93.38,91.99
2,2014-01-09,91.66,92.58,92.93,91.24
2,2014-01-08,92.33,93.96,94.18,92.26
2,2014-01-07,93.67,93.6,94.22,93.35
2,2014-01-06,93.43,94.18,94.59,93.2
2,2014-01-03,93.96,95.47,95.74,93.86
2,2014-01-02,95.44,98.5,98.97,95.34
2,2014-01-01,98.7,98.61,98.76,98.54
2,2013-12-31,98.42,99.25,99.39,98.15
2,2013-12-30,99.29,100.15,100.42,99.13
2,2013-12-27,100.32,99.63,100.75,99.37
2,2013-12-26,99.55,99.2,99.7,99.05
2,2013-12-24,99.22,98.62,99.3,98.53
2,2013-12-23,98.91,99.2,99.31,98.64
2,2013-12-20,99.32,98.7,99.4,98.54
2,2013-12-19,98.77,97.69,99.17,97.5
2,2013-12-18,97.8,97.3,98.01,97.02
2,2013-12-17,97.22,97.3,97.9,97.0
2,2013-12-16,97.48,96.55,97.69,96.21
2,2013-12-13,96.6,97.58,97.62,96.26
2,2013-12-12,97.5,97.55,98.18,97.31
2,2013-12-11,97.44,98.65,98.75,97.2
2,2013-12-10,98.51,97.25,98.74,97.24
2,2013-12-09,97.34,97.66,97.97,97.1
2,2013-12-06,97.65,97.38,98.07,97.08
2,2013-12-05,97.38,97.33,97.99,97.01
2,2013-12-04,97.2,96.9,97.58,96.3
2,2013-12-03,96.04,93.86,96.96,93.67
2,2013-12-02,93.82,92.71,94.08,92.56
2,2013-11-29,92.72,92.33,93.9,92.06
2,2013-11-28,92.28,92.19,92.36,92.08
2,2013-11-27,92.3,93.5,93.6,91.77
2,2013-11-26,93.68,94.21,94.69,93.43
2,2013-11-25,94.09,94.15,94.5,93.08
2,2013-11-22,94.84,95.29,95.57,94.05
2,2013-11-21,95.44,93.73,95.63,93.47
2,2013-11-20,93.33,93.33,93.93,92.73
2,2013-11-19,93.34,93.0,93.46,92.43
2,2013-11-18,93.03,93.78,94.3,92.72
2,2013-11-15,93.84,93.89,94.55,93.58
2,2013-11-14,93.76,93.5,94.43,92.51
2,2013-11-13,93.88,93.07,94.54,92.93
2,2013-11-12,93.04,95.0,95.22,92.86
2,2013-11-11,95.14,94.45,95.38,94.11
2,2013-11-08,94.6,94.36,94.92,93.9
2,2013-11-07,94.2,94.91,95.31,93.8
2,2013-11-06,94.8,93.74,95.4,93.65
2,2013-11-05,93.37,94.47,94.9,93.07
2,2013-11-04,94.62,94.52,95.11,94.06
2,2013-11-01,94.61,96.32,96.65,94.36
2,2013-10-31,96.38,96.62,97.03,96.03
2,2013-10-30,96.77,97.77,97.82,96.55
2,2013-10-29,98.2,98.54,98.57,97.69
2,2013-10-28,98.68,97.88,98.82,97.37
2,2013-10-25,97.85,97.19,98.06,96.99
2,2013-10-24,97.11,97.1,97.69,95.95
2,2013-10-23,96.86,98.12,98.29,96.16
2,2013-10-22,97.8,99.06,99.77,97.5
2,2013-10-21,99.22,100.63,100.95,98.98
2,2013-10-18,100.81,100.72,101.71,100.51
2,2013-10-17,100.67,102.13,102.32,100.03
2,2013-10-16,102.29,100.88,102.97,100.75
2,2013-10-15,101.21,102.19,102.46,100.87
2,2013-10-14,102.41,101.37,102.62,101.06
2,2013-10-11,102.02,102.94,102.95,100.6
2,2013-10-10,103.01,101.46,103.57,101.16
2,2013-10-09,101.61,103.49,103.75,101.18
2,2013-10-08,103.49,103.16,104.08,102.85
2,2013-10-07,103.03,103.45,103.74,101.86
2,2013-10-04,103.84,102.92,104.19,102.9
2,2013-10-03,103.31,103.82,104.38,102.87
2,2013-10-02,104.1,101.62,104.23,101.43
2,2013-10-01,102.04,102.31,102.58,101.06
2,2013-09-30,102.33,102.46,102.76,101.05
2,2013-09-27,102.87,102.91,103.77,102.36
2,2013-09-26,103.03,102.3,103.29,102.2
2,2013-09-25,102.66,103.41,103.96,102.2
2,2013-09-24,103.13,103.44,103.64,102.3
2,2013-09-23,103.59,104.89,105.12,103.12
2,2013-09-20,104.68,106.37,106.46,104.32
2,2013-09-19,106.39,108.22,108.99,106.08
2,2013-09-18,108.07,105.53,108.49,105.32
2,2013-09-17,105.42,106.22,106.43,104.94
2,2013-09-16,106.59,107.5,108.0,106.06
2,2013-09-13,108.21,108.64,108.74,107.23
2,2013-09-12,108.6,107.77,109.16,107.3
2,2013-09-11,107.56,107.36,108.09,106.53
2,2013-09-10,107.39,108.92,108.95,106.39
2,2013-09-09,109.52,110.28,110.46,108.76
2,2013-09-06,110.53,108.52,110.7,108.12
2,2013-09-05,108.37,107.59,108.54,107.13
2,2013-09-04,107.23,108.44,108.61,106.77
2,2013-09-03,108.54,107.07,108.83,104.21
2,2013-09-02,106.75,105.91,107.29,105.86
2,2013-08-30,107.65,108.17,108.75,106.75
2,2013-08-29,108.8,109.53,110.07,107.72
2,2013-08-28,110.1,109.22,112.24,109.11
